0.0000000001,2.005
0.08856013388078551,2.005
0.09010478737870618,2.016
0.09116484370080861,2.024
0.09259461346758753,2.027
0.09385631145579085,2.037
0.09515286832931674,2.045
0.09671153465920414,2.048
0.09832211533156203,2.058
0.09958569271734917,2.068
0.10088217040935697,2.089
0.10229718435074234,2.116
0.10306249994438879,2.146
0.10401358006132526,2.201
0.10471637452119908,2.251
0.10542873081045895,2.311
0.10587889618539684,2.374
0.10642419522154481,2.446
0.10716005828271366,2.529
0.1081886452295809,2.616
0.10914101006434834,2.691
0.11020816660719975,2.749
0.11139639481859812,2.794
0.11240633493481389,2.826
0.11385141178429725,2.851
0.11490656852001828,2.852
0.11598146626108487,2.847
0.11740926840255654,2.807
0.11841851712807995,2.743
0.1196758565956561,2.641
0.12048997806909593,2.548
0.1209601828615607,2.431
0.12191168872477848,2.252
0.12263520023056353,2.09
0.12373671400508954,1.906
0.12536318243993905,1.684
0.12703297892735627,1.48
0.1280828382573344,1.36
0.12928486697924893,1.246
0.1306471943446783,1.156
0.13246173871057662,1.059
0.13447308832223395,0.97
0.13654646193072656,0.905
0.13806702386759434,0.881
0.14041244329909366,0.871
0.1430036763934253,0.876
0.14501074553578913,0.891
0.14638038657981076,0.919
0.14973935680326053,0.999
0.15231472657628956,1.077
0.1544012296800744,1.147
0.15615136956309786,1.192
0.15834506696436745,1.259
0.1606012790584193,1.324
0.16378360294993358,1.402
0.16754619923391853,1.477
0.17243975999040292,1.55
0.17712026776157103,1.602
0.1861624435932428,1.648
0.19402846233661927,1.668
0.20664031238849953,1.694
0.24796837486619944,1.743
0.3099604685827493,1.797
0.41328062477699906,1.822
0.6199209371654986,1.853
1.2398418743309971,1.907
1.290158037805408,1.912
1.3776020825899968,1.916
1.4218370118474737,1.919
1.4955873031737,1.926
1.5895408645269193,1.933
1.7712026776157104,1.942
1.8785482944409047,1.949
2.035865146684724,1.963
2.1751611830368374,1.974
2.2624851721368557,1.979
2.3437464543119035,1.985
2.4027943300988315,1.99
2.4796837486619943,1.999
2.566960402341609,2.01
2.632360667369421,2.023
2.707078328233618,2.041
2.798740122643334,2.059
2.87000433872916,2.078
2.9310682608297807,2.096
3.016646896182475,2.125
3.1230273912619575,2.158
3.1954687482757658,2.18
3.2800049585476114,2.213
3.3509239846783707,2.237
3.444005206474992,2.255
3.5424053552314207,2.259
3.6681712258313524,2.255
3.7800057144237718,2.246
3.9738521613172986,2.216
4.132806247769991,2.161
4.412248663099634,2.051
4.750352008931023,1.933
5.166007809712489,1.847
6.999999990577008,1.7369413
7.113264500113357,1.7175608
7.496021821398972,1.6395202
7.768433624024866,1.5825676
8.309933024731404,1.480257
8.77453642727889,1.4114774
9.392742397247334,1.3233198
9.982624831764252,1.253204
10.332016997027242,1.2193781
10.923718013144452,1.1720266
11.830553026191492,1.1142326
12.58722804509232,1.0604791
13.476542991198425,1.0147902
14.316881923200585,0.96296432
14.866210950367922,0.92095858
16.868598995216164,0.84716091
18.45003008826247,0.81022228
21.230170898661843,0.78062398
23.131380841777652,0.77750085
23.200000043617766,0.77679922
23.400000213854156,0.7787835
23.599999838795195,0.78054988
23.800000182956985,0.7829192
24.00000004512183,0.78583084
24.200000143090936,0.7891949
24.399999793970768,0.79291881
24.600000093868847,0.79691078
24.799999982617727,0.80108298
24.99999998651032,0.80535282
25.20000019371916,0.80964427
25.400000113310682,0.81388802
25.600000114202892,0.81802335
25.79999978631124,0.82199905
25.999999965000317,0.82577265
26.199999968957435,0.82931134
26.400000202943886,0.83259251
26.599999874084368,0.83560324
26.79999971318175,0.83834047
27.000000246754794,0.84081227
27.199999910733073,0.84303552
27.400000268090093,0.84503683
27.600000025177017,0.8468554
27.799999733870678,0.8485622
27.99999996230803,0.85113755
28.050724311869203,0.85033158
28.11433076617506,0.84923033
28.17822697827057,0.85096132
28.242414932644007,0.85145567
28.30689469311817,0.85113137
28.37167020177753,0.85162172
28.436742845824966,0.85239449
28.50211467447025,0.85470713
28.567787755809864,0.8557796
28.633764177045123,0.85498353
28.700046044703274,0.85549072
28.76663615230111,0.85666416
28.833535313922646,0.85710669
28.900745686106756,0.85801103
28.968270799160756,0.85795302
29.036112189120516,0.85743559
29.10427208328839,0.8581268
29.172752729929602,0.85932896
29.241557088178833,0.86063823
29.310686072917907,0.86109261
29.380141987003913,0.8615058
29.449929253696993,0.8621267
29.52004814121995,0.86287128
29.59050101892604,0.86326358
29.661291697994354,0.86408557
29.732421900735844,0.86551232
29.803894075638784,0.8663428
29.875710694791326,0.86698395
29.947874254166525,0.86733779
30.02038727391153,0.86762336
30.093252298640927,0.86825936
30.16647189773442,0.86869816
30.240048665638827,0.86928031
30.313985222174523,0.8700905
30.388284212846422,0.87074808
30.462948309159465,0.87126813
30.537980208938865,0.87213563
30.613382636655,0.87256189
30.68915834375323,0.87264617
30.765310108988526,0.87324163
30.841840738765175,0.87374537
30.918753067481532,0.87431292
30.996049957879922,0.87523471
31.073734301401863,0.87589924
31.151809018548576,0.87663597
31.230277059246987,0.87697794
31.30914061258634,0.87702414
31.388405060370058,0.87771372
31.468071071149275,0.8783437
31.548141704209215,0.87878347
31.628621663695462,0.87943873
31.70951409639523,0.88026252
31.790821366284714,0.88099695
31.872545033963426,0.88141525
31.954690777055674,0.8819495
32.0372610459959,0.88251835
32.12025914020813,0.88320743
32.20368839339612,0.88366391
32.28755217398974,0.88412884
32.37185388559824,0.88473375
32.45659696747081,0.88520593
32.54178489496422,0.88591283
32.62742118001794,0.88657293
32.713509371636796,0.88700935
32.800053056381195,0.88746535
